month_end,month_end_price,monthly_return,monthly_return_pct
2003-06-30,10.02,0.0020000000000000018,0.20000000000000018
2003-07-31,10.05,0.0029940119760480943,0.29940119760480943
2003-08-31,10.09,0.003980099502487455,0.3980099502487455
2003-09-30,10.13,0.003964321110009994,0.3964321110009994
2003-10-31,10.16,0.0029615004935834577,0.29615004935834577
2003-11-30,10.19,0.0029527559055118058,0.2952755905511806
2003-12-31,10.24,0.004906771344455496,0.4906771344455496
2004-01-31,10.27,0.0029296875,0.29296875
2004-02-29,10.31,0.003894839337877487,0.3894839337877487
2004-03-31,10.34,0.0029097963142579175,0.29097963142579175
2004-04-30,10.37,0.0029013539651836506,0.29013539651836506
2004-05-31,10.41,0.0038572806171650598,0.385728061716506
2004-06-30,10.45,0.003842459173871271,0.3842459173871271
2004-07-31,10.49,0.003827751196172402,0.3827751196172402
2004-08-31,10.53,0.0038131553860818457,0.38131553860818457
2004-09-30,10.57,0.003798670465337217,0.3798670465337217
2004-10-31,10.61,0.0037842951750235443,0.37842951750235443
2004-11-30,10.64,0.002827521206409056,0.2827521206409056
2004-12-31,10.68,0.003759398496240518,0.3759398496240518
2005-01-31,10.72,0.0037453183520599342,0.3745318352059934
2005-02-28,10.76,0.003731343283581934,0.3731343283581934
2005-03-31,10.8,0.003717472118959231,0.3717472118959231
2005-04-30,10.84,0.0037037037037035425,0.37037037037035425
2005-05-31,10.88,0.0036900369003691758,0.3690036900369176
2005-06-30,10.91,0.0027573529411764053,0.27573529411764053
2005-07-31,10.95,0.0036663611365719273,0.36663611365719273
2005-08-31,10.99,0.0036529680365298134,0.36529680365298134
2005-09-30,11.03,0.0036396724294813776,0.36396724294813776
2005-10-31,11.07,0.0036264732547597323,0.3626473254759732
2005-11-30,11.11,0.0036133694670279493,0.3613369467027949
2005-12-31,11.16,0.004500450045004545,0.4500450045004545
2006-01-31,11.2,0.0035842293906809264,0.35842293906809264
2006-02-28,11.24,0.0035714285714285587,0.3571428571428559
2006-03-31,11.28,0.003558718861209842,0.3558718861209842
2006-04-30,11.33,0.004432624113475336,0.44326241134753364
2006-05-31,11.38,0.0044130626654899086,0.44130626654899086
2006-06-30,11.43,0.004393673110720364,0.4393673110720364
2006-07-31,11.48,0.004374453193350947,0.4374453193350947
2006-08-31,11.53,0.00435540069686402,0.435540069686402
2006-09-30,11.57,0.003469210754553309,0.3469210754553309
2006-10-31,11.62,0.004321521175453702,0.4321521175453702
2006-11-30,11.67,0.004302925989672968,0.43029259896729677
2006-12-31,11.71,0.003427592116538314,0.3427592116538314
2007-01-31,11.76,0.004269854824935804,0.42698548249358037
2007-02-28,11.8,0.003401360544217802,0.3401360544217802
2007-03-31,11.85,0.004237288135593209,0.4237288135593209
2007-04-30,11.9,0.0042194092827005925,0.42194092827005925
2007-05-31,11.94,0.003361344537815114,0.3361344537815114
2007-06-30,11.99,0.0041876046901172526,0.41876046901172526
2007-07-31,12.05,0.005004170141784892,0.5004170141784892
2007-08-31,12.09,0.003319502074688785,0.3319502074688785
2007-09-30,12.14,0.00413564929693977,0.41356492969397696
2007-10-31,12.19,0.004118616144975107,0.4118616144975107
2007-11-30,12.23,0.003281378178835226,0.3281378178835226
2007-12-31,12.28,0.004088307440719419,0.40883074407194187
2008-01-31,12.32,0.0032573289902280145,0.32573289902280145
2008-02-29,12.35,0.0024350649350648457,0.24350649350648457
2008-03-31,12.39,0.0032388663967612974,0.32388663967612974
2008-04-30,12.42,0.002421307506053294,0.2421307506053294
2008-05-31,12.46,0.0032206119162641045,0.32206119162641045
2008-06-30,12.5,0.0032102728731941976,0.32102728731941976
2008-07-31,12.5506,0.0040480000000000516,0.40480000000000516
2008-08-31,12.5925,0.0033384858094434033,0.33384858094434033
2008-09-30,12.6318,0.003120905300774357,0.3120905300774357
2008-10-31,12.6711,0.0031111955540776837,0.31111955540776837
2008-11-30,12.7103,0.003093654063183182,0.3093654063183182
2008-12-31,12.7406,0.002383893377811752,0.23838933778117521
2009-01-31,12.7642,0.001852346043357489,0.1852346043357489
2009-02-28,12.7907,0.0020761191457356887,0.20761191457356887
2009-03-31,12.8219,0.002439272283768723,0.2439272283768723
2009-04-30,12.8484,0.002066776374796353,0.2066776374796353
2009-05-31,12.88,0.00245945020391658,0.245945020391658
2009-06-30,12.9145,0.002678571428571308,0.2678571428571308
2009-07-31,12.9505,0.002787564365635431,0.2787564365635431
2009-08-31,12.9866,0.002787537160727327,0.2787537160727327
2009-09-30,13.0202,0.0025872822755765856,0.25872822755765856
2009-10-31,13.0537,0.002572925147078964,0.2572925147078964
2009-11-30,13.0873,0.0025739828554356414,0.25739828554356414
2009-12-31,13.1195,0.0024604005409825103,0.24604005409825103
2010-01-31,13.1578,0.002919318571591889,0.2919318571591889
2010-02-28,13.1896,0.002416817401085236,0.2416817401085236
2010-03-31,13.2252,0.0026990962576574073,0.26990962576574073
2010-04-30,13.2619,0.0027750052929258473,0.27750052929258473
2010-05-31,13.299,0.0027974875394927157,0.27974875394927157
2010-06-30,13.3308,0.002391157229866936,0.2391157229866936
2010-07-31,13.3609,0.002257929006511228,0.22579290065112279
2010-08-31,13.3897,0.0021555434139914897,0.21555434139914897
2010-09-30,13.4131,0.001747611970395191,0.1747611970395191
2010-10-31,13.4374,0.0018116617336783047,0.18116617336783047
2010-11-30,13.4609,0.00174885022400173,0.174885022400173
2010-12-31,13.4882,0.0020280961897050087,0.20280961897050087
2011-01-31,13.5208,0.0024169273883838382,0.24169273883838382
2011-02-28,13.5506,0.002204011596946831,0.2204011596946831
2011-03-31,13.5854,0.00256815196375082,0.256815196375082
2011-04-30,13.6192,0.0024879650212727977,0.24879650212727977
2011-05-31,13.6527,0.0024597626879698797,0.24597626879698797
2011-06-30,13.681,0.0020728500589626275,0.20728500589626275
2011-07-31,13.7117,0.0022439880125721956,0.22439880125721956
2011-08-31,13.7381,0.0019253630111508713,0.19253630111508713
2011-09-30,13.7594,0.0015504327381514749,0.1550432738151475
2011-10-31,13.7788,0.0014099452010989388,0.14099452010989388
2011-11-30,13.7986,0.0014369901587947265,0.14369901587947265
2011-12-31,13.8193,0.0015001521893525105,0.15001521893525105
2012-01-31,13.8373,0.001302526177157981,0.1302526177157981
2012-02-29,13.8536,0.0011779754720935287,0.11779754720935287
2012-03-31,13.8727,0.0013787030086043206,0.13787030086043206
2012-04-30,13.8939,0.0015281812480627543,0.15281812480627543
2012-05-31,13.9131,0.0013819014099711868,0.13819014099711868
2012-06-30,13.9288,0.0011284329157412731,0.11284329157412731
2012-07-31,13.9449,0.0011558784676353184,0.11558784676353184
2012-08-31,13.9597,0.001061319909070546,0.10613199090705461
2012-09-30,13.974,0.0010243773146987323,0.10243773146987323
2012-10-31,13.9902,0.0011592958351223093,0.11592958351223093
2012-11-30,14.0059,0.001122214121313636,0.11222141213136361
2012-12-31,14.0222,0.0011637952577128186,0.11637952577128186
2013-01-31,14.04,0.0012694156409123192,0.12694156409123192
2013-02-28,14.0576,0.0012535612535613527,0.12535612535613527
2013-03-31,14.0754,0.001266218984748324,0.1266218984748324
2013-04-30,14.0925,0.0012148855449933826,0.12148855449933826
2013-05-31,14.109,0.001170835550824867,0.11708355508248669
2013-06-30,14.1288,0.001403359557729189,0.1403359557729189
2013-07-31,14.1542,0.0017977464469736137,0.17977464469736137
2013-08-31,14.1799,0.001815715476678248,0.1815715476678248
2013-09-30,14.2073,0.0019323126397223778,0.19323126397223778
2013-10-31,14.2347,0.0019285860086011297,0.19285860086011297
2013-11-30,14.2597,0.0017562716460479688,0.17562716460479688
2013-12-31,14.287,0.0019144862795150708,0.19144862795150708
2014-01-31,14.3173,0.0021208091271784912,0.21208091271784912
2014-02-28,14.3424,0.0017531238431827134,0.17531238431827134
2014-03-31,14.3699,0.0019173917893797743,0.19173917893797743
2014-04-30,14.3982,0.001969394359042198,0.1969394359042198
2014-05-31,14.4272,0.0020141406564708753,0.20141406564708753
2014-06-30,14.454,0.0018576023067540248,0.18576023067540248
2014-07-31,14.4817,0.0019164245191642948,0.19164245191642948
2014-08-31,14.5109,0.002016337860886397,0.2016337860886397
2014-09-30,14.5365,0.0017641910563783725,0.17641910563783725
2014-10-31,14.5658,0.0020156158635158405,0.20156158635158405
2014-11-30,14.5899,0.0016545606832443216,0.16545606832443216
2014-12-31,14.6165,0.0018231790485199184,0.18231790485199184
2015-01-31,14.6429,0.0018061779495774921,0.1806177949577492
2015-02-28,14.6613,0.0012565816880536484,0.12565816880536484
2015-03-31,14.6845,0.0015823971953372595,0.15823971953372595
2015-04-30,14.7071,0.0015390377609043604,0.15390377609043604
2015-05-31,14.732,0.0016930598146471798,0.16930598146471798
2015-06-30,14.7564,0.0016562584849306727,0.16562584849306727
2015-07-31,14.7848,0.0019245886530590006,0.19245886530590006
2015-08-31,14.8111,0.0017788539581191642,0.17788539581191642
2015-09-30,14.8372,0.0017621918696113514,0.17621918696113514
2015-10-31,14.8623,0.0016916938505917578,0.16916938505917578
2015-11-30,14.8883,0.001749392758859658,0.1749392758859658
2015-12-31,14.9154,0.0018202212475568746,0.18202212475568746
2016-01-31,14.9439,0.0019107767810451204,0.19107767810451204
2016-02-29,14.9659,0.0014721725921613693,0.14721725921613693
2016-03-31,14.9881,0.0014833721994667037,0.14833721994667037
2016-04-30,15.0093,0.0014144554680046717,0.14144554680046717
2016-05-31,15.0313,0.0014657578967707252,0.14657578967707252
2016-06-30,15.0543,0.0015301404402812135,0.15301404402812135
2016-07-31,15.0734,0.0012687404927496093,0.12687404927496093
2016-08-31,15.0924,0.0012604986267199525,0.12604986267199525
2016-09-30,15.1123,0.0013185444329595342,0.13185444329595342
2016-10-31,15.1329,0.001363128048013973,0.1363128048013973
2016-11-30,15.1564,0.001552907902649281,0.1552907902649281
2016-12-31,15.1869,0.0020123512179672787,0.20123512179672787
2017-01-31,15.2175,0.0020148944155817805,0.20148944155817805
2017-02-28,15.2453,0.0018268440939708253,0.18268440939708253
2017-03-31,15.2761,0.0020202947793745984,0.20202947793745984
2017-04-30,15.3061,0.0019638520302958096,0.19638520302958096
2017-05-31,15.3354,0.001914269474261765,0.1914269474261765
2017-06-30,15.3639,0.0018584451660863532,0.18584451660863532
2017-07-31,15.3933,0.0019135766309335,0.19135766309335
2017-08-31,15.4228,0.0019164181819364412,0.19164181819364412
2017-09-30,15.4496,0.0017376870607153094,0.17376870607153094
2017-10-31,15.4792,0.0019159072079535377,0.19159072079535377
2017-11-30,15.5093,0.0019445449377228918,0.19445449377228918
2017-12-31,15.5405,0.0020116962080816148,0.20116962080816148
2018-01-31,15.572,0.0020269618094654884,0.20269618094654884
2018-02-28,15.6043,0.0020742358078602585,0.20742358078602585
2018-03-31,15.6424,0.0024416346776208186,0.24416346776208186
2018-04-30,15.6779,0.0022694727151844063,0.22694727151844063
2018-05-31,15.7161,0.002436550813565752,0.2436550813565752
2018-06-30,15.7533,0.002366999446427487,0.23669994464274868
2018-07-31,15.7919,0.00245028025873939,0.24502802587393901
2018-08-31,15.8323,0.002558273545298473,0.2558273545298473
2018-09-30,15.8701,0.0023875242384239215,0.23875242384239215
2018-10-31,15.9106,0.0025519687966679694,0.25519687966679694
2018-11-30,15.9516,0.0025768984199212586,0.25768984199212586
2018-12-31,15.9923,0.0025514681912786052,0.2551468191278605
2019-01-31,16.0297,0.0023386254635042736,0.23386254635042736
2019-02-28,16.0616,0.0019900559586267796,0.19900559586267796
